Title,Image URL,Description
Shooter: El tirador,https://es.web.img3.acsta.net/c_310_420/medias/nmedia/18/67/82/20/20056085.jpg,"Cuando el mejor amigo y compañero de Bobby Lee Swagger muere durante un combate, este decide retirarse del ejército. Se va a vivir a Arkansas a una casa en mitad del bosque con la única compañía de su novia y su perro para que nadie le moleste. Pero un día, recibe una visita inesperada: requieren su ayuda para evitar un ataque terrorista contra el actual presidente de los Estados Unidos. Desgraciadamente el asesinato se lleva a cabo, pero el que muere no es el presidente y Swagger es acusado como el culpable del crimen. Alguien le ha tendido una trampa y le ha utilizado como cabeza de turco. Intentará averiguar quién le ha metido en esta encerrona que ha provocado que toda la policía del país esté detrás de él. La película está dirigida por Antoine Fuqua y cuenta con un reparto formado por Mark Wahlberg, Michael Peña, Danny Glover, Kate Mara, Elias Koteas, Rhona Mitra, Jonathan Walker y Louis Ferreira, entre otros."
Instinto básico,https://es.web.img3.acsta.net/c_310_420/medias/nmedia/18/76/35/68/20432773.jpg,"La trama se centra en Catherine Tramell (Sharon Stone), una escritora de éxito bisexual que puede llegar a ser una asesina despiadada, al menos todo apunta a ello después de que Johnny Boz, antiguo cantante de rock y propietario de un club nocturno de San Francisco, aparezca brutalmente asesinado en su cama después de pasar la noche con ella. Todo el mundo cerca de Catherine muere, y el agente de policía Nick Curran (Michael Douglas) tiene que averiguar el por qué. En el proceso, este agente mantendrá intensas relaciones pasionales con Catherine y con la psiquiatra Beth Gardner (Jeanne Tripplehorn), su pareja. Mientras, los asesinatos en circunstancias parecidas al de Boz no paran de suceder. La reciente desintoxicación de Nick de las drogas y el alcohol le harán más vulnerable a los indudables encantos de la escritora. Thriller erótico estadounidense de 1992, dirigido por Paul Verhoeven (Starship Troopers, Elle) y protagonizado por Sharon Stone (Flores rotas) y Michael Douglas (Un día de furia, Los demonios de la noche)."
Infiltrados,https://es.web.img3.acsta.net/c_310_420/medias/nmedia/18/67/82/22/20026978.jpg,"Al sur de Boston la policía estatal lleva años luchando contra el crimen organizado. Billy Costigan (Leonardo DiCaprio, ‘Origen', ‘Atrápame si puedes’), un policía novato que ha crecido rodeado de crímenes, será el topo perfecto para infiltrarse en la mafia; no sólo ha sido entrenado para ello sino que ha permanecido en la cárcel un tiempo para aumentar su credibilidad. Su misión es ganarse la confianza del capo principal, Frank Costello (Jack Nicholson, 'Ahora o nunca', ‘Alguien voló sobre el nido del cuco’), y ayudar a la policía a desarticular el grupo mafioso.  Pero las cosas no serán tan fáciles. Colin Sullivan (Matt Damon, 'Un lugar para soñar', ‘El ultimátum de Bourne’), un policía que cuenta con un puesto importante en la Unidad Especial de Investigación, se interpondrá en su camino. Aunque parece el perfecto oficial, ha sido entrenado por Costello para infiltrarse dentro de la policía del estado de Massachusetts... Esta película dramática y de crimen norteamericana, ganadora del Oscar en la categoría de Mejor Película, ha sido dirigida por Martin Scorsese (‘Uno de los nuestros’)."
El profesional (Léon),https://es.web.img2.acsta.net/c_310_420/medias/nmedia/18/90/11/59/20081632.jpg,"Mientras hacia la compra, Matilda ve como asesinan a su familia por culpa de los negocios de contrabando de su padre. Se queda sin familia y decide refugiarse en casa de su vecino León, un insólito hombre del que pronto descubrirá que es asesino a sueldo. Entre ambos harán un pacto: la joven aparte de ser su asistenta le enseñará a leer; a cambio, él le dará un lugar donde quedarse y a su vez la enseñará a disparar para que se pueda vengarse de aquellas personas que acabaron con la vida de su familia... Luc Besson ('3 Days to Kill', 'Brick Mansions') es el encargado de encabezar este proyecto tanto en el apartado de la dirección como del guion, llevando a cabo una historia que fue muy alabada por los fanáticos y puristas del mundo del séptimo arte. El reparto de la película está compuesto por actores de gran renombre internacional como Jean Reno ('Days and Nights', 'Avis de mistral'), Gary Oldman ('RoboCop', 'El amanecer del Planeta de los Simios') o una jovencísima Natalie Portman ('Thor: El mundo oscuro', 'Knight of Cups')."
The Fast and the Furious (A todo gas),https://es.web.img3.acsta.net/c_310_420/pictures/14/02/25/10/54/307930.jpg,"La vida de Dominic Toretto (Vin Diesel) está marcada día y noche por la velocidad. Durante el día prepara y tunea coches de carreras de alta gama, mejora sus prestaciones y los embellece. Al caer la noche se organizan competiciones ilegales donde muchos candidatos se enfrentan sin contemplaciones bajo la intensa mirada de sus groupies. Dominic Toretto compite en ellas con su propio bólido a 280 kilómetros por hora, consiguiendo numerosas sumas de dinero gracias a sus victorias. Sin embargo, existe una banda de delincuentes muy misteriosa que roba camiones en marcha desde vehículos deportivos. Este hecho hace que la policía infiltre a uno de sus hombres dentro de las carreras ilegales para investigar a posibles sospechosos. Brian (Paul Walker) es el encargado de infiltrarse en la banda de Toretto, la que figura junto a la de su rival Johnny Tran como principales sospechosos. Rápidamente se ganará la confianza de Toretto, pero todo se complicará cuando aparezca su hermana y se enamora de ella."
Doble traición,https://es.web.img3.acsta.net/c_310_420/pictures/14/03/18/11/03/563928.jpg,"La apacible y tranquila vida de Libby Parsons se hace pedazos cuando su marido, Nick, es asesinado en alta mar ante sus propios ojos. Sin lograr entender lo ocurrido y con todas las pruebas apuntando a culparla del asesinato, Libby acaba siendo acusada por las autoridades y finalmente, es condenada a cadena perpetua. Pero a través de las llamadas que hace desde la prisión, descubre que su hijo ha desaparecido y que Nick, no está muerto. Seis años más tarde y tras una larga espera, la protagonista obtiene la libertad condicional. A pesar de la estricta vigilancia del agente de la condicional Travis Lehman, Libby consigue escabullirse, decidida a encontrar a su hijo y a vengarse su marido. Película Dirigida por Bruce Beresford, escrita por David Weisberg y Douglas Cook y protagonizada por Ashley Judd (Asesinos natos, El inolvidable Simon Birch) interpretando el papel de Libby , Bruce Greenwood (Super 8, Truman Capote) interpretando a Nick y Tommy Lee Jones (Lincoln, Men In Black) con el papel de Travis Lehman."
Boyka: Invicto 4,https://es.web.img3.acsta.net/c_310_420/pictures/16/05/23/14/06/421137.jpg,"Boyka es un luchador de boxeo que se encuentra en mitad de una importante liga. Durante la competición se produce una muerte lo que hace que empiece a replantearse verdaderamente lo que merece la pena este deporte.  Cuando descubre que la mujer del fallecido se encuentra en serios problemas, decide luchar una serie de batallas para poder liberarla de la servidumbre. El largometraje ha sido dirigido por Todor Chapkanov, el cual ha estado al frente de otros filmes como Camino a la libertad (2010), Return to House on Haunted Hill (2007) o Messengers 2 (2009)."
Sicario,https://es.web.img2.acsta.net/c_310_420/pictures/15/11/13/12/43/446246.jpg,"En la zona fronteriza sin ley que se extiende entre Estados Unidos y México el narcotráfico campa a sus anchas. Los comandos norteamericanos especializados luchan contra el contrabando de drogas y sus crímenes. Kate (Emily Blunt), una idealista agente del FBI es reclutada por un oficial de una fuerza especial de élite gubernamental para ayudar en la creciente guerra contra el narcotráfico. Su misión es erradicar un cartel de la droga responsable de los asesinatos de varios miembros de su equipo. La agente del FBI se enfrentará a un modus operandi que nada tiene que ver con sus hábitos profesionales. Sus nuevos compañeros, Ted (Jon Bernthal), Matt (Josh Brolin) y Alejandro (Benicio del Toro), un enigmático asesor de cuestionable pasado, le irán mostrando cómo hacen para abordar la problemática a la que se enfrentan. El equipo se embarcará en un viaje clandestino en el que cruzarán la frontera con México para lograr atrapar a un importante capo de la droga. Una vez en México, las cosas se complicarán, al darse cuenta de que todo es más peligroso de lo que creían y cuando la mujer se vea obligada a cuestionarse todo en lo que creía con el fin de sobrevivir. Sicario es el último largometraje de Denis Villeneuver (Enemy, Prisioneros, Polytechnique) y está protagonizado por Emily Blunt (Al filo del mañana, Eternamente comprometidos, Looper). El filme también cuenta en su reparto con los actores Benicio del Toro (Un día perfecto, Escobar: Paraíso perdido, El hombre lobo), Josh Brolin (Everest, Vengadores: La era de Ultrón, No es país para viejos), Jon Bernthal (Yo, él y Raquel, El lobo de Wall Street, The Walking Dead) y Victor Garber (Argo, The Town. Ciudad de ladrones, Mi nombre es Harvey Milk)."
Ocean's 8,https://es.web.img2.acsta.net/c_310_420/pictures/18/05/03/17/15/5780231.jpg,"Esta vez, las maestras del robo son mujeres. Debbie Ocean (Sandra Bullock) acaba de salir de la cárcel y planea el robo del siglo. Junto a su mano derecha, Lou (Cate Blanchett), tiene la intención de ejecutar un gran robo en la ciudad de Nueva York. Su objetivo será hacerse con el valioso collar que llevará Daphne Kluger (Anne Hathaway) durante la Met Gala, el importante evento benéfico anual que marca el inicio de la temporada en la industria, conocido por la asistencia de multitud de estrellas y celebridades. Para llevar a cabo su plan, Debbie y Lou reclutarán a Nine Ball (Rihanna), Amita (Mindy Kaling), Constance (Awkwafina), Rose (Helena Bonham Carter) y Tammy (Sarah Paulson). Claro que, las sospechas de un agente de seguros (James Corden) pondrán en riesgo el meticuloso plan trazado por la banda de atracadoras. Secuela femenina de la exitosa franquicia Ocean's Eleven, que dirige Gary Ross (Los hombres libres de Jones, Los juegos del hambre). Sus protagonistas son Sandra Bullock (Gravity, Un sueño posible), Cate Blanchett (Carol, Blue Jasmine), Mindy Kaling (The Mindy Project, Los tres reyes malos), Sarah Paulson (American Crime Story, Escándalo en el poder), Anne Hathaway (Alicia a través del espejo, El becario), Akwafina (Malditos vecinos 2, Tawk), Helena Bonham Carter (Sufragistas, El llanero solitario), y James Corden (The Lady in the Van, Into the Woods), además de la cantante Rihanna (Valerian y la ciudad de los mil planetas, Battleship)."
"Snatch, cerdos y diamantes",https://es.web.img2.acsta.net/c_310_420/pictures/15/11/05/12/34/467914.jpg,"Franky (Benicio del Toro, 'Che, el argentino') acaba de robar un enorme diamante que debe entregar a Avi (Dennis Farina), un mafioso neoyorquino. Por el camino, hace escala en Londres, donde se deja convencer por Boris (Rade Serbedzija, 'La pequeña Venecia') para apostar en un combate de boxeo clandestino. Lo que no sabe es que se trata de una trampa montada por los promotores del combate Vinny (Robbie Gee) y Sol (Lennie James) para arrebatarle la magnífica gema. Avi conoce a la perfección los problemas de su chico con el juego, por lo que en cuanto se entera de la trampa no duda en desplazarse a Londres y contratar los servicios de Tony (Vinnie Jones, 'El vagón de la muerte'), una leyenda del gatillo, que le ayudará a recuperar el codiciado diamante. Por otro lado, el Turco (Jason Statham, 'Transporter') y Tommy (Stephen Graham) tienen un problema con su boxeador (Brad Pitt, 'Malditos bastardos'), un gitano completamente chiflado que se niega a dejarse vencer en el cuarto ""round"" como previamente habían acordado, y ahora se hallan en el punto de mira de El Ladrillo (Alan Ford), un gángster psicópata que se la tiene jurada.  Ambas historias se entrecruzarán de manera disparatada, violenta y muy, muy divertida."
El jugador de ajedrez,https://es.web.img2.acsta.net/c_310_420/pictures/17/02/15/15/22/150475.jpg,"Diego Padilla se convierte en campeón de ajedrez en 1934, pero tras el estallido de la Guerra Civil se ve obligado a exiliarse en Francia junto a Marianne Latour y la hija de ambos. Ella es una periodista francesa de quien se enamora perdidamente, por eso cuando le pide que huya acepta. Pero al producirse la ocupación de los nazis en el país galo, Padilla es acusado de ser un espía y acaba en una prisión de las SS, donde intentará sobrevivir ayudándose de la afición por el ajedrez del oficial al mando, el coronel Maier. En esta odisea Padilla conocerá el horror de perder lo más importante, la epifanía del amor en tiempos desesperados y la miseria moral que arruinaron los sueños de un hombre bueno, de una persona para la cual el ajedrez fue su vida, pero su vida no fue sólo el ajedrez. Luis Oliveros (El ángel de Budapest) dirige esta adaptación de la novela homónima de Julio Castedo, una historia de amor y supervivencia que está protagonizada por Marc Clotet (La voz dormida) y Melina Matthews (la serie El príncipe). Completan el reparto Alejo Sauras (Sólo química), Maarten Dannenberg (Una decisión peligrosa) y Andrés Gertrudix (Que Dios nos perdone), entre otros."
Un mundo perfecto,https://es.web.img3.acsta.net/c_310_420/medias/nmedia/18/68/46/42/20415735.jpg,"Robert Haynes, apodado 'Butch', huye de la cárcel de Huntsville junto a un compañero. En su fuga, Haynes se ve obligado a secuestrar a Phillip, un niño de seis años educado bajo las estrictas reglas de una familia conservadora. Desde ese momento, Haynes y Phillip comparten viaje. El fugitivo intenta ponerse lejos del alcance de la justicia y Phillip disfruta de una libertad desconocida hasta ese momento para él. El policía Red Garnett, un experimentado 'ranger' de Texas, y la criminóloga Sally Gerber se encarga de la persecución del convicto y su rehén. En el tiempo que comparten aventuras los lazos entre Butch y Phillip se estrechan creando una fuerte amistad que une a adulto y niño. Haynes sabe, sin embargo, que ha emprendido un camino sin retorno en el que tiene pocas posibilidades de salir airoso."
Perdida,https://es.web.img3.acsta.net/c_310_420/pictures/14/09/08/15/34/309537.jpg,"'Gone Girl' ahonda en la historia de Nick (Ben Affleck, 'Argo'), un ex periodista casado con Amy Dunne, cuyo matrimonio hace aguas por todas partes. En un acto por intentar reflotarlo, ambos deciden montar un restaurante con ayuda de una de las hermanas de Nick, aunque la idea no prospera. En el día del quinto aniversario de bodas, Amy desaparece misteriosamente. Rápidamente, todas las sospechas sobre quién lo ha llevado a cabo caen sobre Nick. Ante los medios aparece impasible, defendiendo su inocencia, pero la primera impresión puede no ser la verdadera. Es la adaptación cinematográfica del libro homónimo, escrito por Gillian Flynn, bajo la dirección de David Fincher ('La red social')."
Mystic River,https://es.web.img3.acsta.net/c_310_420/pictures/14/02/26/11/21/371426.jpg,"Jimmy Markum (Sean Penn), Dave Boyle (Tim Robbins) y Sean Devine (Kevin Bacon) han crecido juntos en las calles de Boston. Los tres mantienen una gran relación desde hace mucho tiempo, debido principalmente a que han formado un vínculo muy especial con motivo de las numerosas experiencias que han compartido juntos. Todo hacía indicar que nada alteraría el curso de su amistad bajo ningún concepto, sobre todo teniendo en cuenta el compromiso y la dedicación que el grupo pone continuamente para que las cosas sigan yendo tan bien como al principio. La situación se complica cuando Dave es secuestrado por un desconocido ante los ojos de sus camaradas, una cuestión que marcará significativamente el devenir de los sucesos durante el resto de la trama. Su complicidad juvenil no resiste semejante tesitura y sus caminos terminan por separarse definitivamente, sin que nadie pueda remediarlo o hacer nada al respecto. Los sucesos que creían enterrados volverán a salir a la luz cuando la hija de Jimmy es asesinada y Dave se convierte en el principal sospechoso."
Fargo,https://es.web.img3.acsta.net/c_310_420/medias/nmedia/18/67/73/60/20141531.jpg,"Jerry Lundegaard es un vendedor de coches de una pequeña ciudad de Minnesota que se encuentra lleno de deudas y problemas económicos, por lo que decide llevar a cabo un plan desesperado: contratar a dos mafiosos para que secuestren a su mujer y pedir un importante rescate a su millonario padre. Lo que parecía un trabajo sencillo termina desembocando en una serie de asesinatos, provocando que la justicia comience a investigar de cerca y el plan de Jerry se tambaleé. Los hermanos Ethan y Joel Coen dirigen este thriller negro ganador de dos Oscars (Mejor actriz y Mejor guión original)."
El Padrino. Parte II,https://es.web.img3.acsta.net/c_310_420/pictures/210/575/21057545_2013111318304486.jpg,"Tras la muerte de Don Vito Corleone (Marlon Brando), su hijo Michael (Al Pacino, 'Jack y su gemela') se convierte en el cabeza de familia. Al tener que negociar con la mafia judía, pierde el apoyo de uno de sus hombres, Frankie Pentageli (Michael V. Gazzo, 'El último gran héroe'). Tras escapar por los pelos de un atentado, Michael trata de encontrar al culpable, siendo su mayor sospechoso Hyman Roth (Lee Strasberg, 'El Padrino. Parte III'), el jefe de la mafia judía. Vito Corleone -que en su etapa de juventud interpreta Robert De Niro ('Luces rojas')-, inmigrante italiano, llegó a Nueva York a principios de siglo; rápidamente, se convirtió en uno de los cabecillas del barrio usando la violencia como medio para solucionar cualquier asunto. Solo en sus primeros años levantó un verdadero imperio, origen de la fortuna de la familia Corleone. Segunda entrega de la exitosa saga de Francis Ford Coppola ('Apocalypse Now', Legítima defensa'), considerada como la mejor secuela de todos los tiempos."
Barry Seal: El traficante,https://es.web.img3.acsta.net/c_310_420/pictures/17/06/06/09/22/089813.jpg,"En la década de los años 80, después de haber trabajado como piloto de TWA, la mayor aerolínea estadounidense, Barry Seal (Tom Cruise) se ha convertido en un narcotraficante del cartel de Medellín. Posteriormente es reclutado por la CIA como mercenario para realizar labores de inteligencia para ellos. Además, se convierte en un informante de la DEA, la Administración para el Control de Drogas, debido a sus conocimientos en la materia. Barry Seal: El traficante cuenta la historia real de este ex piloto que se puso al frente de una de las operaciones encubiertas de la CIA más importantes en la historia de los Estados Unidos. Esta hazaña, con la que se logró capturar a varios miembros del cartel de Medellín, estuvo cerca de provocar la caída del gobierno de la Casa Blanca durante la presidencia de Ronald Reagan, a causa del escándalo Irangate. Esta película de acción basado en hechos reales está dirigida por Doug Liman (Al filo del mañana, Caza a la espía, The Bourne Identity: El caso Bourne) y protagonizada por Tom Cruise (La momia, Jack Reacher: Nunca vuelvas atrás, Misión: imposible - Nación secreta). Completan el reparto Sarah Wright (Men at Work, Parks and Recreation), Domhnall Gleeson (El renacido, Star Wars: El despertar de la fuerza), E. Roger Mitchell (Sully, Triple 9), Jesse Plemons (Fargo, El puente de los espías) Caleb Landry Jones (Twin Peaks, Déjame salir) y Lola Kirke (la serie Mozart in the Jungle, Mistress America)."
La milla verde,https://es.web.img3.acsta.net/c_310_420/medias/nmedia/18/74/37/43/20156807.jpg,"Paul Edgecomb, residente centenario de un hogar de la tercera edad, vive acosado por los recuerdos. Jefe de guardianes de la penitenciaría de Cold Mountain en 1935, estaba a cargo de velar por el buen desarrollo de las ejecuciones capitales, esforzándose por hacer más llevaderos los últimos momentos de los condenados. Entre ellos se encontraba un gigante de nombre John Coffey, acusado de violar y asesinar a dos niñas. Intrigado por este hombre cándido y tímido de mágicos dones, Edgecomb entablará con él fuertes vínculos y comprenderá que los milagros existen y pueden llegar desde cualquier parte y en cualquier momento. Ambientada en el sur de Norteamerica, concretamente en la época de la Gran Depresión, 'La milla verde' es la adaptación cinematográfica de la novela homónima escrita por Stephen King. Dirigida y escrita por Frank Darabont, la película consiguió cuatro nominaciones a los Oscar aunque no se alzó con ninguno de ellos. Está protagonizada por el oscarizado Tom Hanks en el papel de Paul Edgecomb; Michael Clarke Duncan como John Coffey; David Morse interpretando a Brutus Howell; Bonnie Hunt encarnando a Jan Edgecomb; James Cromwell como Warden Hal Moores; y Michael Jeter en el papel de Eduard Delacroix."
Dos policías rebeldes (Bad Boys),https://es.web.img2.acsta.net/c_310_420/medias/nmedia/18/85/04/44/20450086.jpg,"Si Mike Lowrey es un seductor innato, heredero de una fortuna y policía por pasión, su colega y amigo Marcus Burnett es un hombre sosegado, casado y padre de familia. Su amistad no impide que sus métodos sean completamente diferentes. Pero la desaparición de cien kilos de heroína, robados de la misma brigada de estupefacientes, les va a hacer olvidar sus ideas de cómo ejercer su profesión para lanzarse a la persecución de los ladrones."
El precio del poder,https://es.web.img3.acsta.net/c_310_420/medias/nmedia/18/91/03/51/20126486.jpg,"En el año 1980, el levantamiento del bloqueo de Puerto Muriel por Fidel Castro hace que se produzca un éxodo masivo de cubanos hacia los Estados Unidos. Uno de esos cubanos es Tony Montana (Al Pacino), quien está cansado de la miseria y persigue el clásico 'sueño americano'. Sin embargo, todos los comienzos son duros ,y tras ser recluido y escapar del confinamiento, Tony su amigo Manny se encuentran trabajando en un puesto de comida ambulante. Cansados y decididos a ganar dinero de verdad, deciden hacerse un nombre en la ciudad a base de trabajos sucios, hasta levantar su propio imperio. Sin embargo, todo poder tiene un alto precio a pagar, sobre todo cuando le buscas las cosquillas al líder de una peligrosísima organización de narcotraficantes."
El nombre de la rosa,https://es.web.img3.acsta.net/c_310_420/medias/nmedia/18/67/79/01/20531607.jpg,"Fray Guillermo de Baskerville (Sean Connery) es un monje franciscano, antiguo inquisidor con una cultura desbordante. Su discípulo, el joven novicio Adso de Melk (Christian Slater) le admira más que a ningún hombre, y por eso narra esta historia, años después de que ocurra. La trama comienza en noviembre de 1327, cuando maestro y alumno llegan a una pequeña abadía benedictina del norte de Italia. Su viaje hasta ese lugar responde a un claro objetivo: resolver la muerte de un miniaturista en los muros de la abadía. Mientras permanecen en la abadía, otros monjes comienzan a desaparecer misteriosamente. Cuando poco después son encontrados muertos, el caso se complica. La investigación de Guillermo le conduce a descubrir que el motivo de las muertes es un viejo tratado sobre si la risa es lícita o no. Mientras que Guillermo investiga la biblioteca, Adso tendrá otros preocupaciones cuando conoce a una joven que no tardará en seducirlo. ¿Pero 1uién es el asesino? ¿De qué son culpables las víctimas asesinadas?"
7 Vírgenes,https://es.web.img3.acsta.net/c_310_420/medias/nmedia/18/69/56/45/20065439.jpg,"Tano, un adolescente que vive en un barrio marginal de una ciudad del sur de España, está cumpliendo condena en un reformatorio para menores. Por la boda de su hermano el centro le da un permiso de 48 horas de libertad. Tanto Tano como su amigo Richie, disfrutarán de su “libertad” haciendo todo tipo de locuras y metiéndose en algún que otro lio."
Sombras del pasado,https://es.web.img2.acsta.net/c_310_420/img/fb/71/fb71cd349499d1489ad5f217b850256c.jpg,"Como parte de un tratamiento de vanguardia contra el Alzheimer, al ex detective de homicidios Roy Freeman (Russell Crowe) intenta volver a investigar por su cuenta el espantoso asesinato de un profesor universitario. Intrigado y luchando por recuperar la memoria, Roy pide a su antiguo compañero que le ayude a reabrir la investigación. Esta vez, sin embargo, las cosas toman un giro muy diferente cuando se cruzan con una intrigante y misteriosa mujer: A medida que descubre una enmarañada red de contradicciones y secretos, Roy se ve obligado a enfrentarse a una aterradora realidad que, de repente, cambia su mundo para siempre."
Ciudad del silencio,https://es.web.img3.acsta.net/c_310_420/medias/nmedia/18/69/53/62/20060231.jpg,"En la ciudad de Juarez, cercana a la frontera de México, se han llevado a cabo una serie de terribles asesinatos. 375 mujeres han sido violadas y asesinadas y otras 700 desaparecidas sin encontrar ningún responsable de ello. La mayoría de ellas eran trabajadoras de ""Las Maquilladoras"", un fábrica que se dedica a la elaboración de componentes electrónicos para EE.UU. Una reportera de Chicago, Lauren (Jennifer Lopez), viaja hasta allí para investigar el caso. Allí visitará a su antiguo amigo Díaz (Antonio Banderas), director de un periódico local. Ambos, se verán envueltos en un tenebroso mundo gobernado por los misterios y el crimen. Lauren tratará de ayudar a una de las víctimas que consiguió escapar, pero tendrá que pagar un precio, tendrá que arriesgar su propia vida si quiere salvar la de la muchacha."
Hasta el cielo,https://es.web.img3.acsta.net/c_310_420/pictures/20/07/09/10/20/3527588.jpg,"La vida de Ángel (Miguel Herrán) cambió para siempre la noche en la que habló por primera vez con Estrella (Carolina Yuste) en una discoteca. Después de una pelea con Poli, el posesivo novio de la chica, éste descubre que Ángel tiene talento para meterse en problemas y, más importante todavía, para salir de ellos. Por eso, le anima a unirse a una banda de atracadores que tiene en jaque a toda la policía de Madrid. Ángel comienza entonces a escalar rápidamente en una pirámide de atracos, dinero negro, negocios turbios y abogados corruptos, convirtiéndose en el protegido de Rogelio (Luis Tosar), uno de los tipos que controla el mercado negro de la ciudad. Con Rogelio y Sole (Asia Ortega), hija del capo, Ángel descubrirá que el precio del poder es alto, y pronto tendrá que decidir entre su futuro como atracador y el amor de su vida, Estrella. Eso sí, Ángel se verá acorralado por Duque (Fernando Cayo), un incansable detective que no parará hasta detenerle."
Transporter 2,https://es.web.img3.acsta.net/c_310_420/medias/nmedia/18/89/76/05/20065466.jpg,"Frank Martin (Jason Statham) es un antiguo miembro de las Fuerzas Especiales. Decidió retirarse y comenzar una nueva vida en Miami, trabajando para una familia rica. Las relaciones con la familia no son muy buenas, solamente consigue hacer buenas migas con Jack Billing, un niño de seis años a quien se encarga de llevar al colegio. El secuestro del niño le obligará a incorporarse de nuevo como agente, iniciando una investigación por su cuenta hasta dar con el secuestrador y desafiando al FBI. Tendrá que emplear todas sus habilidades si quiere arruinar el plan de los secuestradores de liberar un virus, que mata a quien entre en contacto con él."
El Lobo,https://es.web.img2.acsta.net/c_310_420/medias/nmedia/18/91/58/00/20153898.jpg,"Lobo. Así es como se hacía llamar Mikel Lejarza (Eduardo Noruega, Abre los ojos) cuando se infiltró en la banda terrorista ETA a principios de los setenta. Mikel no tenía una dilatada experiencia en este tipo de misiones tan arriesgadas pero no le tembló el pulso a la hora de ganarse la confianza de algunos integrantes del grupo e implicarse en él como si fuera uno más. Para ello tuvo que afrontar pérdidas personales irrecuperables como la confianza de su familia, que lo consideró un traidor, o su propia identidad, ya que tuvo que someterse incluso a operaciones de estética. Aunque los servicios prestados por El Lobo no consiguieron acabar por completo con la banda terrorista, sí que agudizó la crisis interna que vivía esta y ocasionó además la caída de algunos activistas, poniéndose así en el punto de mira de todos los que, desvelado el engaño, desearon acabar con su vida. La película, dirigida por Miguel Courtois (GAL), está basada en la vida real de este agente del servicio secreto español que trabajó para Franco. Además de mostrarnos los estragos por los que ha de pasar un infiltrado de estas características, aparecen aquí aspectos más políticos como la relación simbiótica que existía entre ETA y el Gobierno español de entonces. El reparto, además de por el ya nombrado Eduardo Noruega, lo completan por José Coronado, Silvia Abascal y Jorge Sanz, entre otros."
"Taxi, derrape total",https://es.web.img2.acsta.net/c_310_420/medias/nmedia/18/89/88/20/20071047.jpg,"Belle Williams (Queen Latifah) es una taxista descarada y respondona, que destaca por su velocidad para recorrer las calles ya que ha 'tuneado' su coche para ello, y que sueña con ganar, algún día, una carrera de coches. Considerada la conductora más rápida de todo Nueva York, en su camino se cruza con un policía un tanto torpe al volante, el detective Andy Washburn (Jimmy Fallon), que necesita la ayuda de Belle si quiere atrapar a una banda de ladronas de bancos que escapan de la autoridad a toda velocidad.  Esta película dirigida por el cineasta Tim story (Los 4 fantásticos y Silver Surfer, Hurricane Season) es una adaptación del exitoso film francés de 2004 del mismo título de Luc Besson (Arthur y la guerra de los mundos, El quinto elemento)."
Muerte en el Nilo,https://es.web.img3.acsta.net/c_310_420/pictures/21/12/22/12/12/1938897.jpg,"Una pareja de recién casados (a los que dan vida Gal Gadot y Armie Hammer) celebra su reciente compromiso en Egipto. Allí, alquilan un barco llamado Karnak con el que pretenden navegar junto a sus invitados por el Nilo hasta Abu Simbel. La travesía es todo fiesta y diversión, hasta que se comete un asesinato a bordo. Entonces, uno de los pasajeros de la nave, el célebre detective Hércules Poirot (Kenneth Branagh), deberá investigar la misteriosa muerte de una joven heredera sin explicación aparente. Pronto, comienzan a surgir odios y rencillas entre el aparentemente tranquilo grupo de amigos y el investigador empieza a percibir que nada es lo que parece en ese lugar. Secuela de Asesinato en el Orient Express (2017), dirigida -y protagonizada- de nuevo por Kenneth Branagh, que se encarga de adaptar la célebre novela de Agatha Christie."
El juramento,https://es.web.img2.acsta.net/c_310_420/medias/nmedia/18/74/24/00/20081955.jpg,"Jerry Black, detective de homicidios de Nevada, disfruta de sus últimas horas como policía antes de acudir a la fiesta ""sorpresa"" que le han organizado sus compañeros con motivo de su jubilación. Su equipo le regala un billete de avión para hacer realidad su sueño: ir a pescar a México. Al mismo tiempo, el cuerpo sin vida de una niña de ocho años es encontrado enterrado en plenas montañas de Nevada. Jerry, a pesar de los consejos de sus amigos de que ponga fin a su carrera, decide investigar el caso, pero primero ha de darle la trágica noticia a la familia de la niña. Los padres, entre lágrimas, le suplican que encuentre al culpable. Jerry les promete que dará con él. Aunque encarcelan al principal sospechoso, el detective está convencido de que el verdadero asesino sigue en libertad."
Nahir,https://es.web.img2.acsta.net/c_310_420/img/45/99/459929140cdfbf6dfea541dd84719963.jpg,"En el año 2018 se produjo uno de los crímenes más impactantes de la historia reciente de Argetina. Nahir Galarza, una joven de 19 años, fue acusada y condenada por asesinar a su novio, Fernando Pastorizzo, convirtiéndose así en la mujer más joven de la historia del país en ser sentenciada a cadena perpetua por sus crímenes. Sin embargo, la historia dará un giro muy importante cuando Nahir cambia por completo de versión para pasar la acusación a su padre, un oficial de la policía argentina, siendo él el auténtico asesino. Una acusación que el sistema de justicia local no se tomó en serio."
